"Water Control Zone","River","Station","Dates","Sample No","5-Day Biochemical Oxygen Demand (mg/L)","Aluminium (μg/L)","Ammonia-Nitrogen (mg/L)","Anionic Surfactants (as Manoxol OT) (mg/L)","Antimony (μg/L)","Arsenic (μg/L)","Barium (μg/L)","Beryllium (μg/L)","Boron (μg/L)","Cadmium (μg/L)","Chemical Oxygen Demand (mg/L)","Chloride (mg/L)","Chlorophyll-𝘢 (mg/m³)","Chromium (μg/L)","Conductivity (μS/cm)","Copper (μg/L)","Cyanide (mg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","Faecal Coliforms (counts/100mL)","Flow (m³/s)","Fluoride (mg/L)","Free Hydrogen Sulphide (mg/L)","Iron (μg/L)","Lead (μg/L)","Manganese (μg/L)","Mercury (μg/L)","Molybdenum (μg/L)","Nickel (μg/L)","Nitrate-Nitrogen (mg/L)","Nitrite-Nitrogen (mg/L)","Oil and Grease (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeopigment (mg/m³)","Salinity (psu)","Silica (as SiO₂) (mg/L)","Silver (μg/L)","Sulphide (mg/L)","Suspended solids (mg/L)","Thallium (μg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Organic Carbon (mg/L)","Total Phosphorus (mg/L)","Total Solids (mg/L)","Total Volatile Solids (mg/L)","Turbidity (NTU)","Vanadium (μg/L)","Water Temperature (°C)","Zinc (μg/L)","𝐸. 𝑐𝑜𝑙𝑖  (counts/100mL)"
"Deep Bay","Tin Shui Wai Nullah","TSR1","2016-03-16","1","10","134","4.3","0.34","<1","<1","20","<1","<50","<0.1","14","97","0.2","<1","489","3","<0.01","45","4.4","230000","null","0.4","<0.01","523","<1","122","<1","<2","3","0.71","0.12","<0.5","0.42","7.5","2.2","0.3","14","<1","<0.02","2","<1","4.7","5","0.59","380","150","9.7","<2","16.7","32","140000"
"Deep Bay","Tin Shui Wai Nullah","TSR1","2016-04-18","1","50","534","0.95","0.23","<1","1","23","<1","<50","0.2","28","19","0.9","2","154","11","<0.01","62","5.3","520000","null","0.2","<0.01","721","8","78","<1","2","3","0.17","0.26","0.8","0.088","7.4","<0.2","0.1","8.4","<1","0.05","34","<1","1.9","6","0.22","170","60","60.4","3","23.3","106","120000"
"Deep Bay","Tin Shui Wai Nullah","TSR1","2016-05-19","1","4.9","115","0.9","<0.05","<1","<1","15","<1","<50","<0.1","6","33","1.5","<1","269","2","<0.01","91","7.4","250000","null","0.4","<0.01","290","<1","76","<1","<2","1","0.68","0.12","<0.5","0.12","8","2.2","0.1","15","<1","<0.02","2.8","<1","1.4","3","0.2","110","15","3.1","<2","26.2","16","21000"
"Deep Bay","Tin Shui Wai Nullah","TSR1","2016-06-16","1","3.4","128","0.87","0.08","<1","<1","18","<1","<50","<0.1","9","16","1.1","<1","237","2","<0.01","84","6.5","180000","null","0.4","<0.01","309","<1","57","<1","<2","2","0.85","0.14","<0.5","0.095","7.3","1.9","0.1","15","<1","<0.02","4.6","<1","1.6","3","0.19","71","31","5.3","<2","28.6","29","25000"
"Deep Bay","Tin Shui Wai Nullah","TSR1","2016-07-15","1","3.5","209","0.78","<0.05","<1","<1","17","<1","73","<0.1","7","18","1","<1","250","2","<0.01","89","6.8","200000","null","0.4","<0.01","454","1","64","<1","<2","2","0.82","0.1","<0.5","0.11","7.5","3.3","0.1","17","<1","<0.02","7.8","<1","1.2","3","0.18","150","33","8.8","<2","29.6","25","52000"
"Deep Bay","Tin Shui Wai Nullah","TSR1","2016-08-11","1","9.1","521","0.84","0.12","<1","<1","32","<1","50","<0.1","13","16","1","2","219","5","<0.01","88","7","2000000","null","0.3","<0.01","461","3","40","<1","2","4","0.85","0.096","<0.5","0.13","7.2","2.3","0.1","13","<1","<0.02","7.9","<1","1.3","4","0.16","160","75","10.9","<2","27","83","390000"
"Deep Bay","Tin Shui Wai Nullah","TSR1","2016-09-14","1","1.4","159","0.99","<0.05","<1","<1","16","<1","<50","<0.1","5","12","0.6","<1","225","2","<0.01","114","8.8","240000","null","0.3","<0.01","283","1","54","<1","<2","1","0.74","0.097","0.5","0.13","7.6","0.9","0.1","16","<1","<0.02","3.2","<1","1.3","3","0.19","140","58","8","<2","29","21","57000"
"Deep Bay","Tin Shui Wai Nullah","TSR1","2016-10-17","1","12","59","2.3","0.11","<1","<1","20","<1","<50","<0.1","11","80","0.6","<1","305","2","<0.01","46","3.7","10000","null","0.4","<0.01","405","<1","94","<1","<2","2","0.54","0.16","<0.5","0.24","7.9","2.6","0.1","17","<1","<0.02","3.4","<1","3.1","4","0.33","180","43","5.7","<2","27.1","15","1700"
"Deep Bay","Tin Shui Wai Nullah","TSR1","2016-11-11","1","6","93","1.6","0.22","<1","<1","11","<1","<50","<0.1","8","42","2.9","<1","285","3","<0.01","114","10.3","100000","null","0.4","<0.01","334","<1","39","<1","<2","1","0.87","0.16","<0.5","0.11","7.4","2.7","0.2","16","<1","<0.02","4.4","<1","1.9","4","0.28","140","42","3","<2","20.2","21","32000"
"Deep Bay","Tin Shui Wai Nullah","TSR1","2016-12-09","1","4.8","125","2","0.08","<1","<1","15","<1","<50","<0.1","14","64","4.5","<1","392","4","<0.01","116","10.4","88000","null","0.4","<0.01","379","1","50","<1","<2","2","0.86","0.19","<0.5","0.18","7.6","1.9","0.2","15","<1","<0.02","10","<1","2.8","4","0.32","250","47","13.8","<2","20.5","30","19000"
"Deep Bay","Tin Shui Wai Nullah","TSR2","2016-01-15","1","7.6","589","0.61","<0.05","1","<1","25","<1","76","0.1","14","37","5.6","2","226","15","<0.01","100","9.7","110000","0.048","0.3","<0.01","871","14","64","<1","<2","2","0.74","0.046","0.8","0.006","7.7","2.5","0.1","11","<1","0.05","50","<1","1.5","5","0.09","260","73","43.9","<2","16.6","118","42000"
"Deep Bay","Tin Shui Wai Nullah","TSR2","2016-02-24","1","1.1","160","0.57","<0.05","<1","<1","7","<1","88","<0.1","8","300","2.4","<1","34194","<1","<0.01","79","6.7","19000","0.033","0.4","<0.01","193","<1","22","<1","<2","<1","0.85","0.012","<0.5","0.063","7.5","3.7","26.9","15","<1","<0.02","1.6","<1","0.85","2","0.11","660","120","2.7","<2","15.4","15","9900"
"Deep Bay","Tin Shui Wai Nullah","TSR2","2016-03-16","1","2.6","140","0.99","0.12","<1","<1","7","<1","95","<0.1","5","210","1.1","<1","684","2","<0.01","116","11.2","37000","0.033","0.4","<0.01","215","<1","18","<1","<2","2","0.84","0.02","<0.5","0.1","8","3.3","0.4","15","<1","<0.02","3.4","<1","1.2","2","0.14","600","230","4.1","<2","16.9","19","19000"
"Deep Bay","Tin Shui Wai Nullah","TSR2","2016-04-18","1","0.8","129","0.17","<0.05","<1","<1","5","<1","<50","<0.1","5","30","0.6","<1","176","6","<0.01","104","8.9","39000","0.09","0.3","<0.01","88","1","17","<1","<2","<1","0.66","0.013","0.6","0.027","7.6","<0.2","0.1","14","<1","<0.02","5.6","<1","0.59","2","0.04","110","40","6.4","<2","23","28","8000"
"Deep Bay","Tin Shui Wai Nullah","TSR2","2016-05-19","1","1.7","140","0.25","<0.05","<1","<1","4","<1","<50","<0.1","3","35","0.9","<1","259","<1","<0.01","120","9.4","70000","0.053","0.3","<0.01","116","<1","11","<1","<2","<1","0.57","0.016","<0.5","0.047","8.6","1.2","0.1","15","<1","<0.02","3.2","<1","0.49","1","0.06","130","28","3.5","<2","28","18","29000"
"Deep Bay","Tin Shui Wai Nullah","TSR2","2016-06-16","1","0.8","115","0.11","<0.05","<1","<1","5","<1","<50","<0.1","2","11","1","<1","111","<1","<0.01","114","8.8","32000","0.048","0.3","<0.01","138","<1","14","<1","<2","<1","0.66","0.014","<0.5","0.015","8","1.6","0.1","15","<1","<0.02","2.2","<1","0.32","1","0.06","87","42","5.3","<2","28.8","15","5800"
"Deep Bay","Tin Shui Wai Nullah","TSR2","2016-07-15","1","1.1","133","0.3","<0.05","<1","<1","5","<1","57","<0.1","6","20","1","<1","171","<1","<0.01","118","8.8","65000","0.155","0.3","<0.01","162","<1","14","<1","<2","<1","0.53","0.015","<0.5","0.054","8.5","0.8","0.1","16","<1","<0.02","1","<1","0.71","3","0.06","110","30","6.2","<2","30.7","11","36000"
"Deep Bay","Tin Shui Wai Nullah","TSR2","2016-08-11","1","4.5","217","0.1","<0.05","<1","<1","13","<1","<50","<0.1","11","<10","0.7","<1","127","6","<0.01","101","8.2","310000","0.114","0.3","<0.01","284","3","32","<1","<2","1","0.66","0.021","<0.5","0.026","7.5","0.7","0.1","12","<1","<0.02","11","<1","0.43","4","0.06","110","82","14.5","<2","26.5","43","48000"
"Deep Bay","Tin Shui Wai Nullah","TSR2","2016-09-14","1","1.2","77","0.062","<0.05","<1","<1","5","<1","84","<0.1","3","<10","1","<1","128","<1","<0.01","108","8.4","150000","0.195","0.3","<0.01","183","1","34","<1","<2","1","0.57","0.006","<0.5","0.012","7.7","0.7","0.1","16","<1","<0.02","5.6","<1","0.17","1","0.04","76","44","4.9","<2","28.6","15","37000"
"Deep Bay","Tin Shui Wai Nullah","TSR2","2016-10-17","1","1.2","142","0.35","0.05","<1","<1","4","<1","62","<0.1","4","46","0.6","<1","393","2","<0.01","119","9.3","20000","0.04","0.3","<0.01","208","<1","38","<1","<2","1","0.69","0.023","<0.5","0.063","8.1","1.6","0.2","17","<1","<0.02","4.8","<1","0.7","2","0.09","160","66","24.6","<2","28","14","8400"
"Deep Bay","Tin Shui Wai Nullah","TSR2","2016-11-11","1","0.8","92","0.61","0.07","<1","<1","7","<1","<50","<0.1","3","57","1.3","<1","294","1","<0.01","105","9.6","58000","0.055","0.3","<0.01","230","<1","40","<1","<2","<1","0.63","0.031","<0.5","0.02","7.4","0.9","0.2","17","<1","<0.02","3.5","<1","0.65","2","0.09","180","67","9.6","<2","19.6","21","39000"
"Deep Bay","Tin Shui Wai Nullah","TSR2","2016-12-09","1","1.4","214","1","<0.05","<1","<1","7","<1","56","<0.1","3","170","1.4","<1","658","2","<0.01","106","9.4","43000","0.033","0.3","<0.01","203","<1","30","<1","<2","<1","0.65","0.051","<0.5","0.13","7.6","2.2","0.4","16","<1","<0.02","11","<1","1.2","2","0.15","410","120","3.9","<2","20.7","17","25000"
"Victoria Harbour","Sam Dip Tam Stream","TW1","2016-01-25","1","0.7","<50","0.039","<0.05","<1","<1","24","<1","<50","<0.1","3","<10","0.4","<1","81","2","<0.01","99","10.9","4800","null","<0.2","<0.01","53","<1","<10","<1","<2","<1","1.1","0.013","<0.5","0.034","7.6","0.3","0.1","18","<1","<0.02","1.4","<1","0.18","1","0.06","84","26","1.1","<2","10.7","23","3700"
"Victoria Harbour","Sam Dip Tam Stream","TW1","2016-02-12","1","0.2","121","0.032","<0.05","<1","<1","26","<1","<50","<0.1","<2","<10","0.7","<1","96","2","<0.01","96","9","230","null","<0.2","<0.01","125","1","77","<1","<2","<1","0.97","0.006","<0.5","0.051","7.8","0.6","0.1","18","<1","<0.02","3.8","<1","0.19","<1","0.07","100","61","4.5","<2","18.5","18","120"
"Victoria Harbour","Sam Dip Tam Stream","TW1","2016-03-10","1","1.2","72","0.045","<0.05","<1","<1","28","<1","<50","<0.1","6","<10","0.6","<1","100","4","<0.01","98","9.3","13000","null","<0.2","<0.01","72","1","16","<1","<2","<1","1.4","0.01","<0.5","0.064","7.7","0.9","0.1","18","<1","<0.02","2.2","<1","0.38","3","0.08","100","44","4.4","<2","18","24","4200"
"Victoria Harbour","Sam Dip Tam Stream","TW1","2016-04-15","1","0.5","70","0.027","<0.05","<1","<1","33","<1","<50","<0.1","3","<10","0.5","<1","110","2","<0.01","96","8.5","5300","null","0.2","<0.01","146","2","24","<1","<2","<1","1.5","0.006","<0.5","0.05","7.6","0.3","0.1","18","<1","<0.02","3.2","<1","0.25","1","0.06","97","37","3.6","<2","21.7","28","1500"
"Victoria Harbour","Sam Dip Tam Stream","TW1","2016-05-18","1","0.3","<50","0.013","<0.05","<1","<1","30","<1","<50","<0.1","<2","<10","0.3","<1","113","<1","<0.01","98","8.2","7000","null","0.2","<0.01","<50","<1","13","<1","<2","<1","0.9","0.003","0.6","0.048","7.9","0.3","0.1","19","<1","<0.02","1.9","<1","0.17","<1","0.06","81","20","0.6","<2","24.2","15","1300"
"Victoria Harbour","Sam Dip Tam Stream","TW1","2016-06-13","1","0.9","52","0.014","<0.05","<1","<1","37","<1","<50","<0.1","2","18","0.2","<1","138","1","<0.01","98","8","13000","null","<0.2","<0.01","80","1","22","<1","3","<1","1.6","0.008","<0.5","0.043","7.6","<0.2","0.1","18","<1","<0.02","3.6","<1","0.12","2","0.06","360","83","3.7","<2","25.5","13","2700"
"Victoria Harbour","Sam Dip Tam Stream","TW1","2016-07-14","1","0.8","101","0.013","<0.05","<1","<1","33","<1","<50","<0.1","5","<10","0.7","<1","123","2","<0.01","96","7.8","90000","null","<0.2","<0.01","161","2","25","<1","<2","<1","1.2","0.007","<0.5","0.05","7.7","0.4","0.1","18","<1","<0.02","6","<1","0.34","2","0.08","130","41","10.6","<2","26.1","23","13000"
"Victoria Harbour","Sam Dip Tam Stream","TW1","2016-08-10","1","0.6","137","0.021","<0.05","<1","<1","36","<1","<50","<0.1","5","<10","0.9","<1","62","2","<0.01","97","8","50000","null","<0.2","<0.01","189","2","29","<1","<2","<1","1.7","0.007","<0.5","0.05","7.5","0.8","0","14","<1","<0.02","4","<1","0.34","2","0.07","78","38","14.4","<2","25.4","32","8000"
"Victoria Harbour","Sam Dip Tam Stream","TW1","2016-09-12","1","1","65","0.01","<0.05","<1","<1","36","<1","<50","<0.1","4","<10","0.3","<1","136","1","<0.01","98","7.9","21000","null","<0.2","<0.01","101","<1","85","<1","<2","<1","1.3","0.004","<0.5","0.04","7.5","0.5","0.1","19","<1","<0.02","3.4","<1","<0.05","2","0.05","140","73","2","<2","26.1","20","1300"
"Victoria Harbour","Sam Dip Tam Stream","TW1","2016-10-14","1","0.4","59","0.008","<0.05","<1","<1","29","<1","<50","<0.1","2","<10","0.2","<1","118","1","<0.01","95","7.9","8200","null","<0.2","<0.01","106","2","33","<1","<2","<1","0.99","0.008","<0.5","0.059","7.4","1.4","0.1","22","<1","<0.02","3.7","<1","0.21","1","0.08","92","32","2.4","<2","24.5","14","1400"
"Victoria Harbour","Sam Dip Tam Stream","TW1","2016-11-14","1","0.6","<50","0.011","0.06","<1","<1","26","<1","<50","<0.1","2","27","0.6","<1","113","<1","<0.01","97","8.3","8200","null","<0.2","<0.01","<50","<1","16","<1","<2","<1","0.9","0.008","<0.5","0.03","7.4","<0.2","0.1","20","<1","<0.02","1.4","<1","0.11","<1","0.06","71","17","0.8","<2","23.4","<10","700"
"Victoria Harbour","Sam Dip Tam Stream","TW1","2016-12-08","1","0.6","<50","<0.005","0.08","<1","<1","24","<1","<50","<0.1","<2","<10","0.5","<1","94","1","<0.01","97","8.9","14000","null","<0.2","<0.01","<50","<1","11","<1","<2","<1","0.89","0.003","<0.5","0.044","7.8","0.4","0.1","19","<1","<0.02","1","<1","0.19","<1","0.05","96","44","0.5","<2","19.4","17","400"
"Victoria Harbour","Sam Dip Tam Stream","TW2","2016-01-25","1","1.1","55","0.2","<0.05","<1","<1","24","<1","<50","<0.1","4","<10","<0.2","<1","98","2","<0.01","102","11.1","54000","0.036","0.2","<0.01","78","<1","13","<1","<2","<1","1.5","0.046","<0.5","0.081","7.6","0.9","0.1","17","<1","<0.02","1.3","<1","0.45","2","0.11","260","46","1","<2","11.3","25","6000"
"Victoria Harbour","Sam Dip Tam Stream","TW2","2016-02-12","1","3","96","0.3","<0.05","<1","<1","31","<1","<50","<0.1","4","<10","0.8","<1","118","3","<0.01","100","9.3","6700","0.048","<0.2","<0.01","204","3","41","<1","<2","<1","1.5","0.099","<0.5","0.13","7.7","1.7","0.1","17","<1","<0.02","4","<1","0.45","2","0.17","110","54","1.4","<2","18.8","27","3300"
"Victoria Harbour","Sam Dip Tam Stream","TW2","2016-03-10","1","2.1","50","0.19","0.05","<1","<1","27","<1","<50","<0.1","7","<10","0.7","<1","121","3","<0.01","99","9.5","45000","0.024","0.2","<0.01","<50","<1","17","<1","<2","<1","1.6","0.047","<0.5","0.11","7.7","1.8","0.1","17","<1","<0.02","1.9","<1","0.69","3","0.13","110","57","3","<2","17.6","29","10000"
"Victoria Harbour","Sam Dip Tam Stream","TW2","2016-04-15","1","1","50","0.14","<0.05","<1","<1","32","<1","<50","<0.1","3","<10","0.3","<1","128","8","<0.01","99","8.7","12000","0.037","0.2","<0.01","89","<1","16","<1","<2","<1","1.7","0.037","<0.5","0.096","7.6","0.5","0.1","17","<1","<0.02","1.5","<1","0.69","1","0.11","100","60","4.1","<2","21.7","32","5100"
"Victoria Harbour","Sam Dip Tam Stream","TW2","2016-05-18","1","0.6","<50","0.048","<0.05","<1","<1","26","<1","<50","<0.1","<2","<10","0.6","<1","127","2","<0.01","104","8.6","23000","0.041","0.2","<0.01","<50","<1","<10","<1","<2","4","1","0.019","0.6","0.076","7.7","0.6","0.1","19","<1","<0.02","0.5","<1","0.2","1","0.1","75","22","0.1","<2","25.1","16","8000"
"Victoria Harbour","Sam Dip Tam Stream","TW2","2016-06-13","1","0.9","66","0.066","<0.05","<1","<1","38","<1","<50","<0.1","3","<10","0.3","<1","148","2","<0.01","100","8.1","50000","0.047","<0.2","<0.01","91","<1","20","<1","<2","<1","1.7","0.021","0.7","0.063","7.6","0.2","0.1","18","<1","<0.02","1.6","<1","0.3","1","0.07","110","58","2.7","<2","26","15","14000"
"Victoria Harbour","Sam Dip Tam Stream","TW2","2016-07-14","1","1","126","0.074","<0.05","<1","<1","32","<1","<50","<0.1","5","<10","0.4","<1","134","2","<0.01","100","8.1","67000","0.043","<0.2","<0.01","138","1","19","<1","<2","<1","1.3","0.021","<0.5","0.08","7.5","1","0.1","17","<1","<0.02","3.8","<1","0.29","2","0.12","160","44","12","<2","26.5","18","17000"
"Victoria Harbour","Sam Dip Tam Stream","TW2","2016-08-10","1","0.7","112","0.049","<0.05","<1","<1","34","<1","<50","<0.1","6","<10","0.7","<1","63","2","<0.01","99","8.1","56000","0.21","<0.2","<0.01","108","2","20","<1","<2","<1","1.7","0.019","<0.5","0.06","7.5","0.6","0","13","<1","<0.02","3.6","<1","0.35","3","0.08","130","88","13.8","<2","25.6","19","6000"
"Victoria Harbour","Sam Dip Tam Stream","TW2","2016-09-12","1","0.6","53","0.08","<0.05","<1","<1","37","<1","51","<0.1","5","<10","0.4","<1","155","1","<0.01","101","8","80000","0.047","<0.2","<0.01","<50","<1","14","<1","<2","<1","1.4","0.022","<0.5","0.077","7.5","<0.2","0.1","18","<1","<0.02","1.8","<1","0.1","2","0.08","150","81","1.4","<2","27.5","14","11000"
"Victoria Harbour","Sam Dip Tam Stream","TW2","2016-10-14","1","0.6","<50","0.079","<0.05","<1","<1","27","<1","<50","<0.1","2","<10","1.3","<1","84","2","<0.01","102","8.3","6800","0.043","0.2","<0.01","52","<1","22","<1","<2","<1","1.1","0.037","<0.5","0.1","7.4","2","0","20","<1","<0.02","2.7","<1","0.38","<1","0.12","110","56","1.4","<2","25.7","12","1900"
"Victoria Harbour","Sam Dip Tam Stream","TW2","2016-11-14","1","1","<50","0.1","0.06","<1","<1","26","<1","<50","<0.1","3","18","0.9","<1","130","1","<0.01","104","8.7","35000","0.034","<0.2","<0.01","<50","<1","<10","<1","<2","<1","1.3","0.022","<0.5","0.059","7.4","0.8","0.1","20","<1","<0.02","1.1","<1","0.24","1","0.09","92","24","0.3","<2","24.7","16","13000"
"Victoria Harbour","Sam Dip Tam Stream","TW2","2016-12-08","1","0.8","<50","0.07","<0.05","<1","<1","24","<1","<50","<0.1","3","<10","0.3","<1","108","1","<0.01","101","9.3","44000","0.031","<0.2","<0.01","104","<1","26","<1","<2","<1","1.1","0.02","<0.5","0.079","7.9","0.6","0.1","19","<1","<0.02","0.9","<1","0.29","1","0.09","110","55","0.4","<2","19.8","18","11000"
"Victoria Harbour","Sam Dip Tam Stream","TW3","2016-01-25","1","1.4","<50","0.23","0.06","<1","<1","26","<1","<50","<0.1","5","<10","0.3","<1","120","1","<0.01","102","11.3","11000","null","0.2","<0.01","80","<1","17","<1","<2","<1","1.8","0.034","<0.5","0.097","7.8","0.8","0.1","18","<1","<0.02","1.1","<1","0.44","2","0.13","100","38","0.1","<2","11.1","25","8000"
"Victoria Harbour","Sam Dip Tam Stream","TW3","2016-02-12","1","0.7","<50","0.071","<0.05","<1","<1","28","<1","<50","<0.1","3","<10","0.7","<1","200","2","<0.01","99","9.1","830","null","0.2","<0.01","51","<1","<10","<1","<2","<1","2","0.081","<0.5","0.14","8.4","0.5","0.1","17","<1","<0.02","1.2","<1","0.21","1","0.16","110","46","0.7","<2","19","17","520"
"Victoria Harbour","Sam Dip Tam Stream","TW3","2016-03-10","1","1.9","<50","0.078","0.08","<1","<1","30","<1","<50","<0.1","8","<10","0.8","<1","125","3","<0.01","94","9","8700","null","0.2","<0.01","135","1","34","<1","<2","<1","2.1","0.035","<0.5","0.14","7.6","1.5","0.1","16","<1","<0.02","0.9","<1","0.68","4","0.16","110","54","2.3","<2","17.6","19","3600"
"Victoria Harbour","Sam Dip Tam Stream","TW3","2016-04-15","1","0.9","<50","0.055","<0.05","<1","<1","35","<1","<50","<0.1","4","<10","0.3","<1","138","2","<0.01","97","8.5","6000","null","0.2","<0.01","74","<1","13","<1","<2","<1","2","0.029","<0.5","0.11","7.6","<0.2","0.1","17","<1","<0.02","1.2","<1","0.16","2","0.12","75","16","0.3","<2","22","17","1600"
"Victoria Harbour","Sam Dip Tam Stream","TW3","2016-05-18","1","0.4","53","0.025","<0.05","<1","<1","29","<1","<50","<0.1","<2","<10","0.6","<1","133","2","<0.01","105","8.7","8400","null","0.2","<0.01","<50","<1","<10","<1","<2","5","1.2","0.011","0.6","0.087","7.5","0.6","0.1","19","<1","<0.02","0.6","<1","0.2","1","0.11","70","20","0.6","<2","25.1","22","1700"
"Victoria Harbour","Sam Dip Tam Stream","TW3","2016-06-13","1","0.8","<50","0.051","<0.05","<1","<1","41","<1","<50","<0.1","3","<10","0.3","<1","165","1","<0.01","99","8","36000","null","<0.2","<0.01","<50","<1","10","<1","<2","<1","2.1","0.023","0.5","0.085","7.5","<0.2","0.1","18","<1","<0.02","1.2","<1","0.25","1","0.1","100","38","1.1","<2","26.3","16","7000"
"Victoria Harbour","Sam Dip Tam Stream","TW3","2016-07-14","1","0.9","143","0.032","<0.05","<1","<1","40","<1","<50","<0.1","6","<10","0.6","<1","142","2","<0.01","98","7.9","75000","null","0.2","<0.01","116","1","14","<1","<2","<1","1.5","0.012","<0.5","0.087","7.7","0.5","0.1","17","<1","<0.02","1.7","<1","0.28","2","0.11","120","34","5.1","<2","26.7","17","18000"
"Victoria Harbour","Sam Dip Tam Stream","TW3","2016-08-10","1","0.8","105","0.33","<0.05","<1","<1","34","<1","<50","<0.1","7","<10","0.6","<1","123","2","<0.01","97","7.9","110000","null","<0.2","<0.01","95","2","19","<1","<2","<1","1.7","0.033","<0.5","0.17","7.5","0.5","0.1","12","<1","<0.02","5.6","<1","0.72","3","0.2","100","60","12.2","<2","25.7","21","34000"
"Victoria Harbour","Sam Dip Tam Stream","TW3","2016-09-12","1","1.1","63","0.093","0.06","<1","<1","37","<1","<50","<0.1","5","12","0.4","<1","169","2","<0.01","102","8","67000","null","<0.2","<0.01","<50","<1","18","<1","<2","<1","1.6","0.015","<0.5","0.097","7.5","0.4","0.1","18","<1","<0.02","1.2","<1","0.11","2","0.11","130","84","1","<2","27.9","17","20000"
"Victoria Harbour","Sam Dip Tam Stream","TW3","2016-10-14","1","0.5","<50","0.039","<0.05","<1","<1","30","<1","<50","<0.1","3","<10","0.8","<1","147","2","<0.01","103","8.3","12000","null","0.2","<0.01","<50","<1","14","<1","<2","<1","1.6","0.015","<0.5","0.12","7.5","1.6","0.1","20","<1","<0.02","<0.5","<1","0.23","1","0.12","49","34","0.6","<2","26","11","2200"
"Victoria Harbour","Sam Dip Tam Stream","TW3","2016-11-14","1","0.6","<50","0.036","0.05","<1","<1","29","<1","<50","<0.1","3","13","1.5","<1","137","1","<0.01","103","8.6","11000","null","0.2","<0.01","<50","<1","<10","<1","<2","<1","1.6","0.01","<0.5","0.094","7.4","2.6","0.1","19","<1","<0.02","4.1","<1","0.18","1","0.1","90","27","0.1","<2","24.6","17","2000"
"Victoria Harbour","Sam Dip Tam Stream","TW3","2016-12-08","1","0.6","<50","0.13","<0.05","<1","<1","27","<1","<50","<0.1","3","<10","0.7","<1","116","10","<0.01","102","9.3","10000","null","0.2","<0.01","<50","<1","<10","<1","<2","<1","1.5","0.014","<0.5","0.11","7.7","0.5","0.1","19","<1","<0.02","1","<1","0.32","1","0.12","83","25","0.1","<2","20","24","6300"
