"Water Control Zone","River","Station","Dates","Sample No","5-Day Biochemical Oxygen Demand (mg/L)","Aluminium (μg/L)","Ammonia-Nitrogen (mg/L)","Anionic Surfactants (as Manoxol OT) (mg/L)","Antimony (μg/L)","Arsenic (μg/L)","Barium (μg/L)","Beryllium (μg/L)","Boron (μg/L)","Cadmium (μg/L)","Chemical Oxygen Demand (mg/L)","Chloride (mg/L)","Chlorophyll-𝘢 (mg/m³)","Chromium (μg/L)","Conductivity (μS/cm)","Copper (μg/L)","Cyanide (mg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","Faecal Coliforms (counts/100mL)","Flow (m³/s)","Fluoride (mg/L)","Free Hydrogen Sulphide (mg/L)","Iron (μg/L)","Lead (μg/L)","Manganese (μg/L)","Mercury (μg/L)","Molybdenum (μg/L)","Nickel (μg/L)","Nitrate-Nitrogen (mg/L)","Nitrite-Nitrogen (mg/L)","Oil and Grease (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeopigment (mg/m³)","Salinity (psu)","Silica (as SiO₂) (mg/L)","Silver (μg/L)","Sulphide (mg/L)","Suspended solids (mg/L)","Thallium (μg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Organic Carbon (mg/L)","Total Phosphorus (mg/L)","Total Solids (mg/L)","Total Volatile Solids (mg/L)","Turbidity (NTU)","Vanadium (μg/L)","Water Temperature (°C)","Zinc (μg/L)","𝐸. 𝑐𝑜𝑙𝑖  (counts/100mL)"
"North Western","Tuen Mun River","TN1","2012-06-20","1","22","420","6.6","1.1","<1","2","34","<1","<50","<0.1","21","52","","<1","885","4","<0.01","44","3.3","780000","0.071","0.5","<0.01","550","14","150","<1","3","2","0.12","0.069","0.6","0.58","7.4","","0.4","14","<1","<0.02","85","<1","6.9","5","0.77","360","83","113.6","6","29.6","30","130000"
"North Western","Tuen Mun River","TN1","2012-07-16","1","15","240","5","0.86","<1","1","24","<1","<50","<0.1","18","38","8.9","<1","555","3","<0.01","82","6","1200000","0.075","0.5","<0.01","400","3","80","<1","3","2","0.68","0.3","1","0.51","8","7.3","0.2","14","<1","0.03","67","<1","7.7","8","0.74","250","60","15.7","<2","31.8","30","170000"
"North Western","Tuen Mun River","TN1","2012-08-22","1","28","510","5.3","1.4","<1","1","35","<1","<50","0.1","58","79","","3","1033","9","<0.01","82","6.4","410000","0.154","0.4","<0.01","670","7","110","<1","4","2","0.12","0.1","0.8","0.35","8.1","","0.5","14","<1","0.03","32","<1","5.9","17","0.62","350","96","24.3","<2","28.1","90","130000"
"North Western","Tuen Mun River","TN1","2012-09-20","1","22","340","5.3","1.1","<1","1","20","<1","<50","<0.1","23","58","8.2","2","1005","4","<0.01","59","4.5","2100000","0.164","0.5","<0.01","350","3","80","<1","4","1","0.16","0.21","0.7","0.5","8.2","2.6","0.5","15","<1","<0.02","7.8","<1","6.5","8","0.69","260","87","11.5","3","28.5","30","90000"
"North Western","Tuen Mun River","TN1","2012-10-25","1","25","260","7","1.4","<1","1","27","<1","<50","<0.1","20","63","","<1","1545","3","<0.01","64","5","5200000","0.102","0.5","<0.01","330","3","80","<1","<2","4","0.35","0.24","<0.5","0.69","7.8","","0.7","13","<1","0.03","17","<1","8","10","0.93","300","70","17","<2","27.8","30","80000"
"North Western","Tuen Mun River","TN1","2012-11-26","1","16","330","6.1","1.2","<1","1","30","<1","70","<0.1","37","210","1.5","<1","1243","7","<0.01","39","3.4","600000","0.105","0.4","<0.01","550","3","120","<1","3","3","1.5","0.23","<0.5","0.68","7.7","2.4","0.7","12","<1","0.03","11","<1","7.4","10","0.9","560","100","23.6","<2","21.6","60","160000"
"North Western","Tuen Mun River","TN1","2012-12-17","1","49","180","7.1","1.8","<1","<1","24","<1","<50","<0.1","46","68","","<1","500","16","0.01","47","3.9","970000","0.159","0.5","<0.01","550","2","110","<1","3","7","0.55","0.28","0.9","0.57","7.5","","0.2","14","<1","0.04","18","<1","7.8","10","0.88","270","64","13.3","<2","24.5","30","110000"
"North Western","Tuen Mun River","TN2","2012-01-13","1","3.5","210","0.55","0.22","<1","<1","13","<1","<50","<0.1","8","25","3.4","<1","222","2","<0.01","122","11.5","25000","0.007","0.3","<0.01","110","2","40","<1","<2","<1","2.2","0.034","0.9","0.19","8.3","2.2","0.1","17","<1","<0.02","7.3","<1","0.92","2","0.22","140","63","6","<2","18.1","30","22000"
"North Western","Tuen Mun River","TN2","2012-02-13","1","3.5","170","1.6","0.49","<1","<1","23","<1","<50","<0.1","9","17","","<1","214","3","<0.01","119","10.1","84000","0.006","0.5","<0.01","90","<1","30","<1","6","1","3.1","0.092","<0.5","0.31","7.6","","0.1","18","<1","<0.02","8.2","<1","2.3","4","0.4","160","58","4.7","<2","23.2","30","73000"
"North Western","Tuen Mun River","TN2","2012-03-08","1","6.5","150","0.66","0.22","<1","<1","30","<1","<50","0.1","9","23","3.1","<1","259","4","<0.01","95","8.4","63000","0.004","0.5","<0.01","220","2","80","<1","7","<1","3.2","0.11","<0.5","0.16","7.5","2.4","0.1","18","<1","<0.02","5.8","<1","1.2","3","0.19","160","40","11","<2","21","30","23000"
"North Western","Tuen Mun River","TN2","2012-04-20","1","3","1800","0.2","<0.05","<1","2","24","<1","<50","0.4","10","<10","","2","104","8","<0.01","97","8.3","24000","2.19","0.5","<0.01","2100","100","340","<1","6","1","2","0.05","<0.5","0.016","8.4","","0.1","10","<1","<0.02","370","<1","0.65","5","0.09","480","73","312.9","2","23","90","17000"
"North Western","Tuen Mun River","TN2","2012-05-17","1","1.7","210","0.15","<0.05","<1","<1","9","<1","<50","<0.1","4","<10","3.6","<1","166","1","<0.01","122","9.5","24000","0.017","0.5","<0.01","250","1","40","<1","8","<1","2.5","0.016","<0.5","0.051","7.2","2.2","0.1","16","<1","<0.02","3.5","<1","0.37","2","0.07","88","34","3.4","<2","28.6","20","4000"
"North Western","Tuen Mun River","TN2","2012-06-20","1","1.5","90","0.18","0.12","<1","<1","6","<1","<50","<0.1","7","<10","","<1","217","<1","<0.01","121","9.1","31000","0.024","0.7","<0.01","60","2","40","<1","21","<1","3.7","0.14","<0.5","0.026","7.3","","0.1","17","<1","<0.02","6.7","<1","0.86","1","0.19","140","44","8.2","<2","30.1","30","11000"
"North Western","Tuen Mun River","TN2","2012-07-16","1","1.4","110","0.53","0.25","<1","<1","10","<1","<50","<0.1","3","<10","1.7","<1","143","<1","<0.01","107","7.9","40000","0.019","0.5","<0.01","260","1","50","<1","7","<1","1.5","0.022","0.8","0.085","8","1.4","0.1","18","<1","<0.02","5.9","<1","0.84","2","0.1","82","26","3.6","<2","31.5","20","24000"
"North Western","Tuen Mun River","TN2","2012-08-22","1","8.8","870","0.82","0.26","<1","<1","26","<1","<50","0.2","12","11","","3","217","6","<0.01","93","7.2","190000","0.031","0.4","<0.01","1100","16","90","<1","5","2","2.1","0.063","<0.5","0.098","7.9","","0.1","18","<1","<0.02","53","<1","1.1","5","0.14","200","46","59.4","3","28.6","90","90000"
"North Western","Tuen Mun River","TN2","2012-09-20","1","3","50","1.3","0.35","<1","<1","9","<1","60","<0.1","5","<10","3.3","<1","194","1","<0.01","124","9.7","41000","0.02","0.4","<0.01","170","<1","50","<1","<2","<1","1.5","0.031","<0.5","0.17","7.7","3","0.1","17","<1","<0.02","2.3","<1","1.7","2","0.2","99","36","1.7","<2","27.9","20","8000"
"North Western","Tuen Mun River","TN2","2012-10-25","1","5.1","100","3.5","0.51","<1","<1","22","<1","<50","<0.1","18","20","","<1","299","1","<0.01","117","8.9","140000","0.005","0.4","<0.01","110","<1","20","<1","<2","<1","1.6","0.042","<0.5","0.41","7.8","","0.1","15","<1","0.02","3.5","<1","4","4","0.49","160","50","24.8","<2","29.2","20","15000"
"North Western","Tuen Mun River","TN2","2012-11-26","1","2.8","220","2.8","0.41","<1","<1","17","<1","<50","<0.1","14","16","1.2","1","141","2","<0.01","90","7.9","120000","0.008","0.7","<0.01","290","3","50","<1","27","1","4.1","0.079","0.5","0.36","7.2","1.7","0.1","16","<1","<0.02","11","<1","3.1","3","0.41","180","58","16.8","<2","22.2","30","99000"
"North Western","Tuen Mun River","TN2","2012-12-17","1","6.8","110","4.1","0.93","<1","<1","15","<1","<50","<0.1","10","17","","<1","274","2","<0.01","110","9.1","190000","0.006","0.5","<0.01","150","<1","40","<1","8","1","2.8","0.13","0.7","0.42","7.3","","0.1","16","<1","<0.02","4.5","<1","4.9","5","0.51","140","35","6.7","<2","25","20","90000"
"North Western","Tuen Mun River","TN3","2012-01-13","1","1.5","230","0.44","0.07","<1","2","25","<1","3100","<0.1","8","16000","2.2","3","37811","5","<0.01","83","6.7","870","null","0.8","<0.01","180","2","50","<1","10","4","0.33","0.022","<0.5","0.035","7.7","0.9","28.8","1.7","<1","<0.02","9.4","<1","0.64","2","0.07","35000","5700","7.5","3","17.1","20","420"
"North Western","Tuen Mun River","TN3","2012-02-13","1","1.2","260","0.39","<0.05","<1","2","23","<1","3500","<0.1","4","17000","","4","37212","5","<0.01","83","6.8","1000","null","0.8","<0.01","240","2","40","<1","10","5","0.35","0.025","<0.5","0.033","7.7","","28.2","2","<1","<0.02","11","<1","0.6","<1","0.09","35000","5400","11.8","3","17.2","10","680"
"North Western","Tuen Mun River","TN3","2012-03-08","1","2.8","90","0.84","0.06","<1","2","37","<1","2500","0.1","3","14000","1.6","3","34885","3","<0.01","91","7.2","26000","null","0.8","<0.01","160","<1","110","<1","9","5","0.51","0.058","<0.5","0.04","7.5","1.2","24.7","3.5","<1","<0.02","3.4","<1","1.1","<1","0.07","31000","5800","6.6","2","19.8","20","10000"
"North Western","Tuen Mun River","TN3","2012-04-20","1","3.1","420","0.62","<0.05","<1","1","31","<1","740","0.1","10","3900","","1","11542","6","<0.01","82","6.8","110000","null","0.4","<0.01","440","5","80","<1","4","2","0.89","0.062","<0.5","0.02","7.6","","6.9","4.5","<1","<0.02","45","<1","0.93","4","0.08","8300","1400","27.1","3","22.8","40","43000"
"North Western","Tuen Mun River","TN3","2012-05-17","1","1.7","200","0.51","0.11","<1","2","35","<1","1500","0.9","17","8200","1.4","4","24628","6","<0.01","61","4.3","46000","null","0.7","<0.01","80","1","110","<1","6","4","0.79","0.084","<0.5","0.02","7.5","1.6","13.7","3.7","<1","<0.02","2.1","<1","0.8","3","0.05","17000","3000","1","2","29.1","20","22000"
"North Western","Tuen Mun River","TN3","2012-06-20","1","1","60","0.4","<0.05","<1","2","18","<1","2700","<0.1","9","14000","","5","40968","4","<0.01","71","4.8","9000","null","0.7","<0.01","50","<1","40","<1","8","4","0.35","0.039","0.6","0.034","7.9","","23.9","2.4","<1","<0.02","2.2","<1","0.55","2","0.05","30000","5100","1","3","29.3","10","3200"
"North Western","Tuen Mun River","TN3","2012-07-16","1","0.6","290","0.58","0.14","<1","2","34","<1","730","<0.1","11","3600","1.1","1","13114","3","<0.01","78","5.5","38000","null","0.5","<0.01","90","1","100","<1","4","2","0.66","0.062","<0.5","0.043","7.7","0.6","6.5","7.5","<1","<0.02","1.6","<1","1","3","0.07","7700","1300","2.6","2","32.5","20","8000"
"North Western","Tuen Mun River","TN3","2012-08-22","1","1.6","130","0.4","<0.05","<1","2","27","<1","1900","0.2","10","10000","","4","30857","4","<0.01","78","5.4","21000","null","0.7","<0.01","110","8","80","<1","7","4","0.49","0.078","<0.5","0.022","7.8","","17.4","5.1","<1","<0.02","2.6","<1","0.55","2","0.04","21000","3500","1.7","2","29.5","20","1700"
"North Western","Tuen Mun River","TN3","2012-09-20","1","1.8","140","0.31","<0.05","<1","2","21","<1","2800","<0.1","6","14000","4.4","5","42613","4","<0.01","83","5.6","9200","null","0.8","<0.01","80","<1","90","<1","9","4","0.26","0.032","<0.5","0.03","8","1.2","25.5","3","<1","<0.02","2.7","<1","0.54","1","0.05","33000","6800","1.4","2","28.4","10","1300"
"North Western","Tuen Mun River","TN3","2012-10-25","1","0.7","260","0.36","0.07","<1","2","26","<1","2500","<0.1","15","13000","","2","38616","3","<0.01","88","6","15000","null","0.8","<0.01","90","<1","100","<1","8","4","0.4","0.045","<0.5","0.027","7.7","","22.8","3.1","<1","<0.02","2.5","<1","0.61","3","0.06","26000","4000","1.3","2","28.5","<10","1200"
"North Western","Tuen Mun River","TN3","2012-11-26","1","0.5","120","0.57","0.05","<1","2","23","<1","2300","<0.1","6","14000","0.2","<1","33751","2","<0.01","68","5.1","9900","null","0.8","<0.01","60","<1","110","<1","8","4","0.41","0.071","<0.5","0.038","7.6","0.6","21.9","3.8","<1","<0.02","1.1","<1","0.7","2","0.07","27000","4700","2.3","2","23.5","10","3300"
"North Western","Tuen Mun River","TN3","2012-12-17","1","2.8","170","0.52","<0.05","<1","2","25","<1","2200","<0.1","9","13000","","1","36082","2","<0.01","71","5.2","25000","null","0.8","<0.01","100","<1","110","<1","8","4","0.49","0.048","2.4","0.019","7.6","","23.5","4.4","<1","<0.02","4","<1","0.72","2","0.11","27000","4100","3.3","2","23.7","<10","1900"
"North Western","Tuen Mun River","TN4","2012-01-13","1","2.9","220","0.51","<0.05","<1","2","26","<1","2800","<0.1","11","15000","2.1","3","35538","4","<0.01","81","6.7","4700","null","0.8","<0.01","110","2","60","<1","10","4","0.36","0.024","<0.5","0.044","7.5","0.4","27","2.3","<1","<0.02","6.1","<1","0.79","2","0.08","32000","5200","7.4","2","17","10","2800"
"North Western","Tuen Mun River","TN4","2012-02-13","1","2.6","420","0.75","0.07","<1","2","34","<1","3300","<0.1","4","17000","","4","37936","5","<0.01","78","6.3","24000","null","0.8","<0.01","400","2","50","<1","10","4","0.36","0.028","<0.5","0.034","7.5","","28.7","2.3","<1","<0.02","21","<1","1.1","1","0.11","35000","5700","14.4","4","17.4","10","20000"
"North Western","Tuen Mun River","TN4","2012-03-08","1","3.3","90","0.77","0.08","<1","2","36","<1","2300","0.1","6","13000","1.3","4","34052","3","<0.01","74","5.8","81000","null","0.8","<0.01","200","<1","130","<1","9","5","0.53","0.056","<0.5","0.034","7.5","0.9","24","3.8","<1","<0.02","2.5","<1","1.1","1","0.07","29000","5100","6.9","2","19.9","<10","11000"
"North Western","Tuen Mun River","TN4","2012-04-20","1","3.4","530","0.53","<0.05","<1","2","27","<1","640","<0.1","23","3800","","1","11409","8","<0.01","83","6.9","120000","null","0.4","<0.01","600","9","90","<1","3","2","0.8","0.056","<0.5","0.023","7.6","","6.8","4","<1","<0.02","47","<1","1","4","0.11","8200","1500","24.4","3","22.7","70","59000"
"North Western","Tuen Mun River","TN4","2012-05-17","1","1.5","330","0.34","0.09","<1","2","35","<1","1500","0.1","12","7700","0.8","3","23662","4","<0.01","73","5.2","82000","null","0.7","<0.01","160","<1","100","<1","6","4","0.95","0.07","<0.5","0.02","7.6","1","13.1","5.3","<1","<0.02","3.8","<1","0.62","3","0.06","16000","2600","1","2","29.2","20","14000"
"North Western","Tuen Mun River","TN4","2012-06-20","1","1.6","70","0.46","<0.05","<1","1","29","<1","1700","<0.1","9","8600","","3","26915","3","<0.01","63","4.5","260000","null","0.7","<0.01","120","<1","100","<1","6","3","0.61","0.062","<0.5","0.053","7.6","","15.1","8.8","<1","<0.02","1.5","<1","0.74","2","0.09","18000","3100","0.7","<2","29.3","20","36000"
"North Western","Tuen Mun River","TN4","2012-07-16","1","0.5","160","0.44","0.19","<1","2","33","<1","720","<0.1","8","3700","1.1","1","13262","3","<0.01","80","5.7","56000","null","0.5","<0.01","80","<1","90","<1","3","2","0.78","0.073","<0.5","0.036","7.8","0.9","6.6","7.6","<1","<0.02","2.1","<1","0.84","2","0.06","7700","1200","1","2","32.2","10","9000"
"North Western","Tuen Mun River","TN4","2012-08-22","1","2","120","0.51","<0.05","<1","2","27","<1","1700","0.2","6","10000","","3","16880","3","<0.01","68","4.9","46000","null","0.7","<0.01","80","<1","90","<1","6","4","0.48","0.08","<0.5","0.029","7.6","","9","5.1","<1","<0.02","2.6","<1","0.73","2","0.06","21000","4000","1.4","2","29.4","10","10000"
"North Western","Tuen Mun River","TN4","2012-09-20","1","1.6","120","0.45","<0.05","<1","2","20","<1","2800","<0.1","3","14000","5","5","42491","4","<0.01","65","4.4","13000","null","0.8","<0.01","80","<1","80","<1","8","4","0.24","0.034","<0.5","0.039","7.8","0.9","25.5","2.8","<1","<0.02","2.1","<1","0.65","<1","0.07","32000","7000","0.7","2","28.2","10","5500"
"North Western","Tuen Mun River","TN4","2012-10-25","1","0.5","610","0.38","0.49","<1","2","27","<1","2400","<0.1","12","12000","","2","37626","4","<0.01","94","6.5","10000","null","0.8","<0.01","140","<1","130","<1","8","4","0.41","0.039","<0.5","0.02","7.8","","22.1","3.2","<1","<0.02","4.8","<1","0.65","3","0.06","26000","4400","3.3","3","28.5","10","3800"
"North Western","Tuen Mun River","TN4","2012-11-26","1","0.5","410","0.31","<0.05","<1","2","25","<1","2200","<0.1","9","14000","1.8","1","19829","4","<0.01","84","6.6","24000","null","0.8","<0.01","170","1","80","<1","8","4","0.57","0.057","<0.5","0.036","7.7","2.4","12.2","3.7","<1","<0.02","9.3","<1","0.46","2","0.08","27000","3900","4.3","3","23.7","20","8900"
"North Western","Tuen Mun River","TN4","2012-12-17","1","1.1","350","0.27","0.05","<1","2","24","<1","1300","<0.1","15","8200","","<1","22917","2","<0.01","106","8.2","25000","null","0.7","<0.01","80","<1","70","<1","5","3","0.94","0.04","<0.5","0.008","7.8","","14.1","6.2","<1","<0.02","3.5","<1","0.44","3","0.05","16000","2600","3.8","<2","24","<10","3500"
"North Western","Tuen Mun River","TN5","2012-01-13","1","1.6","210","0.44","<0.05","<1","2","25","<1","2800","<0.1","8","15000","3.4","3","20374","5","<0.01","84","7.4","10000","null","0.8","<0.01","140","2","50","<1","10","4","0.39","0.023","<0.5","0.035","7.7","1.5","14.6","2.3","<1","<0.02","9.1","<1","0.66","2","0.08","33000","5600","7.3","3","17.1","10","2200"
"North Western","Tuen Mun River","TN5","2012-02-13","1","1.5","280","0.49","<0.05","<1","2","27","<1","3200","<0.1","8","17000","","4","38324","4","<0.01","81","6.5","1900","null","0.8","<0.01","310","2","40","<1","10","4","0.39","0.025","<0.5","0.035","7.7","","29","2.2","<1","<0.02","15","<1","0.79","2","0.1","37000","7000","8.8","3","17.5","10","1000"
"North Western","Tuen Mun River","TN5","2012-03-08","1","2.9","100","0.79","0.07","<1","2","36","<1","2300","0.1","9","14000","1.5","4","34621","4","<0.01","66","5.2","30000","null","0.8","<0.01","220","1","130","<1","9","5","0.52","0.054","<0.5","0.033","7.5","1.4","24.5","3.6","<1","<0.02","2.7","<1","1.2","2","0.07","30000","5500","9.3","2","19.8","10","4500"
"North Western","Tuen Mun River","TN5","2012-04-20","1","3.5","470","0.64","0.05","<1","2","27","<1","750","0.1","15","4100","","1","12187","7","<0.01","82","6.8","78000","null","0.4","<0.01","460","7","80","<1","4","3","0.92","0.067","<0.5","0.018","7.6","","7.3","4.7","<1","<0.02","49","<1","1.1","4","0.13","8700","1400","36.2","2","22.7","60","41000"
"North Western","Tuen Mun River","TN5","2012-05-17","1","1","190","0.47","0.15","<1","2","33","<1","1700","<0.1","9","8200","1.4","3","24441","4","<0.01","70","5","8400","null","0.8","<0.01","140","<1","110","<1","6","5","0.83","0.081","<0.5","0.022","7.5","0.9","13.6","3.8","<1","<0.02","1.9","<1","0.77","2","0.05","17000","3000","0.2","2","29.1","10","2600"
"North Western","Tuen Mun River","TN5","2012-06-20","1","0.9","70","0.38","<0.05","<1","2","21","<1","2400","<0.1","9","13000","","4","39642","27","<0.01","75","5","55000","null","0.7","<0.01","60","2","60","<1","8","4","0.37","0.038","0.6","0.035","7.9","","22.8","2.7","<1","<0.02","2.2","<1","0.61","2","0.06","28000","4800","0.7","2","29.8","20","5100"
"North Western","Tuen Mun River","TN5","2012-07-16","1","0.6","150","0.54","0.22","<1","2","33","<1","710","<0.1","12","3600","0.5","<1","13024","1","<0.01","73","5.1","43000","null","0.5","<0.01","90","<1","110","<1","3","2","0.66","0.068","<0.5","0.045","7.7","1.1","6.4","7.7","<1","<0.02","1.3","<1","1","3","0.07","7900","1400","0.6","2","32.6","10","13000"
"North Western","Tuen Mun River","TN5","2012-08-22","1","1.3","100","0.38","<0.05","<1","2","25","<1","1800","0.2","9","10000","","3","29673","4","<0.01","71","4.9","32000","null","0.7","<0.01","90","<1","80","<1","6","4","0.58","0.081","<0.5","0.025","7.7","","16.7","5.4","<1","<0.02","2.2","<1","0.58","2","0.04","21000","3700","1.4","2","29.4","10","3100"
"North Western","Tuen Mun River","TN5","2012-09-20","1","1.1","140","0.4","<0.05","<1","2","21","<1","2700","0.1","3","14000","5","5","40400","4","<0.01","76","5.2","9200","null","0.8","<0.01","110","<1","80","<1","9","4","0.25","0.032","<0.5","0.038","7.9","1","24","2.9","<1","<0.02","2.3","<1","0.63","<1","0.07","30000","5400","3.2","3","28.3","20","1000"
"North Western","Tuen Mun River","TN5","2012-10-25","1","1","380","0.38","<0.05","<1","2","26","<1","2400","<0.1","9","13000","","2","38129","3","<0.01","84","5.7","3000","null","0.8","<0.01","150","<1","110","<1","8","4","0.39","0.042","<0.5","0.032","7.7","","22.4","3.1","<1","<0.02","5.1","<1","0.65","3","0.07","26000","4000","2.6","2","28.6","10","900"
"North Western","Tuen Mun River","TN5","2012-11-26","1","0.4","160","0.42","<0.05","<1","2","25","<1","2200","<0.1","6","14000","1.5","<1","20556","3","<0.01","66","5.2","6200","null","0.8","<0.01","100","<1","100","<1","8","4","0.47","0.055","<0.5","0.036","7.6","0.4","12.7","3.6","<1","<0.02","3.7","<1","0.57","2","0.07","28000","4600","2.4","2","23.6","20","2100"
"North Western","Tuen Mun River","TN5","2012-12-17","1","1.9","170","0.56","0.07","<1","2","27","<1","1900","<0.1","9","12000","","1","32973","2","<0.01","71","5.3","11000","null","0.8","<0.01","90","<1","100","<1","7","4","0.53","0.047","<0.5","0.018","7.5","","21.3","4.9","<1","<0.02","3.1","<1","0.72","2","0.09","25000","4200","2.2","2","23.5","20","900"
"North Western","Tuen Mun River","TN6","2012-01-13","1","0.8","240","0.42","0.1","<1","2","23","<1","3000","0.1","11","16000","3.9","3","36581","5","<0.01","85","7","3100","null","0.8","<0.01","180","2","50","<1","10","4","0.34","0.022","<0.5","0.032","7.2","0.9","28.2","1.9","<1","<0.02","13","<1","0.6","2","0.06","36000","6700","0.6","3","16.6","20","2100"
"North Western","Tuen Mun River","TN6","2012-02-13","1","1.4","120","0.32","0.09","<1","2","23","<1","3100","<0.1","4","16000","0.8","3","35595","3","<0.01","86","7","690","null","0.8","<0.01","110","<1","50","<1","10","5","0.42","0.029","<0.5","0.034","7.1","<0.2","26.8","2.8","<1","<0.02","2.6","<1","0.55","<1","0.05","35000","6500","2.3","2","17.4","10","480"
"North Western","Tuen Mun River","TN6","2012-03-08","1","2","120","0.7","<0.05","<1","2","32","<1","2700","<0.1","11","15000","1.8","4","35967","4","<0.01","80","6.3","11000","null","0.8","<0.01","150","<1","90","<1","10","6","0.5","0.051","<0.5","0.037","7.3","1.2","25.7","3","<1","<0.02","2.3","<1","0.99","2","0.06","33000","7000","3.5","3","19.6","<10","2900"
